RK,NAME,KEEP?,POS,,TEAM,AGE,SALARY,FP,/GP,VORP,/$,ADP,DIFF.,,ADJ,GP,TOI,G,A,PTS,SOG,PPG,PPP,SHG,SHP,BLK,HIT,+/-,PIM,GWG,FOW,FOL,FO%,,GP,W,L,OTL,SO,SV,GA,SV%,GAA
389,Oliver Kapanen,N,C,114,MTL,23,$0.9,77.8,1.0,-63.0,-39.1,—,N/A,, ,78,14.1,17,15,33,121,1,2,1,2,56,38,1,22,3,279,338,45%,,,,,,,,,,
390,Casey Mittelstadt,N,"C,LW",119,BOS,27,$5.8,77.7,1.0,-63.0,-39.1,—,N/A,, ,82,15.1,15,27,43,98,2,8,0,0,28,34,-2,22,2,218,247,47%,,,,,,,,,,
391,Eetu Luostarinen,N,LW,120,FLA,27,$3.0,77.7,0.9,-63.0,-39.1,—,N/A,, ,82,14.9,11,20,31,100,0,0,0,1,57,141,4,29,2,100,112,47%,,,,,,,,,,
392,Alex Vlasic,N,D,114,CHI,25,$4.6,75.7,0.9,-63.0,-39.1,—,N/A,, ,83,21.9,4,19,23,95,0,0,0,1,138,49,-11,24,0,0,0,0%,,,,,,,,,,
393,Gabriel Landeskog,N,"LW,RW",129,COL,33,$7.0,77.5,1.3,-63.2,-39.3,132.6,-260.4,, ,62,16.0,13,20,33,129,3,6,0,0,31,82,7,37,2,164,99,62%,,,,,,,,,,
394,Drew Helleson,N,D,115,ANA,25,$1.1,75.4,1.0,-63.3,-39.3,—,N/A,, ,74,19.2,5,17,22,73,0,0,0,2,110,95,-5,38,1,0,0,0%,,,,,,,,,,
395,Noah Ostlund,N,C,116,BUF,22,$0.9,77.4,1.0,-63.3,-39.3,—,N/A,, ,75,16.1,15,22,37,95,3,7,1,1,52,25,2,24,2,125,266,32%,,,,,,,,,,
396,Ilya Protas,N,LW,122,WSH,20,$0.9,77.4,1.1,-63.3,-39.3,—,N/A,, ,72,13.0,14,20,35,123,3,8,0,0,30,85,0,29,2,140,211,40%,,,,,,,,,,
397,Ty Emberson,N,D,116,EDM,26,$1.3,75.0,0.9,-63.6,-39.5,—,N/A,, ,80,17.3,3,15,18,68,0,0,0,0,119,130,5,26,1,0,0,0%,,,,,,,,,,
398,Jacob Middleton,N,D,117,CGY,30,$4.4,75.0,0.9,-63.7,-39.5,—,N/A,, ,81,19.3,4,15,19,77,0,0,0,0,144,98,-8,60,1,0,0,0%,,,,,,,,,,
399,Matthew Wood,N,"C,RW",130,NSH,21,$1.0,76.9,1.0,-63.8,-39.6,—,N/A,, ,79,13.4,17,17,35,123,3,8,0,0,31,67,-3,22,2,98,150,39%,,,,,,,,,,
400,Yakov Trenin,N,"C,LW,RW",131,MIN,29,$3.5,76.8,0.9,-63.9,-39.7,—,N/A,, ,83,12.5,8,12,20,96,0,0,0,0,37,316,3,34,1,50,70,42%,,,,,,,,,,
401,Cole Sillinger,N,"C,RW",132,CBJ,23,$4.6,76.8,0.9,-63.9,-39.7,—,N/A,, ,81,14.5,11,24,35,134,0,1,0,1,43,99,0,33,2,136,172,44%,,,,,,,,,,
402,Jordan Binnington,,G,50,STL,33,$6.0,29.9,0.9,-63.9,-39.7,134.3,-267.7,, ,,,,,,,,,,,,,,,,,,,,35,16,14,5,1,874,105,0.893,2.99
403,Mario Ferraro,N,D,118,WPG,27,$4.0,74.7,0.9,-64.0,-39.7,—,N/A,, ,83,18.1,4,13,17,79,0,0,0,0,127,118,0,36,1,0,0,0%,,,,,,,,,,
404,Michael Amadio,N,"LW,RW",133,OTT,30,$2.6,76.6,0.9,-64.1,-39.8,—,N/A,, ,82,15.2,14,19,33,101,0,0,0,1,49,102,2,22,2,21,27,44%,,,,,,,,,,
405,Michael DiPietro,,G,51,BOS,27,$0.8,29.3,1.2,-64.5,-40.1,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,12,10,3,1,668,75,0.899,3.00
406,Erik Cernak,N,D,119,T.B,29,$5.2,74.0,0.9,-64.7,-40.2,—,N/A,, ,78,18.3,2,14,16,63,0,0,0,1,119,141,6,55,0,0,0,0%,,,,,,,,,,
407,Dylan Demelo,N,D,120,WPG,33,$4.9,73.4,0.9,-65.2,-40.5,—,N/A,, ,84,21.4,1,18,19,62,0,0,0,1,118,119,3,40,0,0,0,0%,,,,,,,,,,
408,Sam Rinzel,N,D,121,CHI,22,$0.9,73.3,1.0,-65.3,-40.6,132.4,-275.6,, ,72,18.9,5,17,23,110,0,3,0,0,91,70,-7,37,1,0,0,0%,,,,,,,,,,
409,Michael Kesselring,N,D,122,S.J,26,$4.5,73.3,1.0,-65.4,-40.6,—,N/A,, ,74,18.5,5,16,21,115,0,0,0,0,95,79,-1,68,1,0,0,0%,,,,,,,,,,
410,Louis Crevier,N,D,123,BUF,25,$0.9,73.2,1.0,-65.5,-40.7,—,N/A,, ,71,17.3,6,14,19,91,0,0,1,1,93,109,-1,36,1,0,0,0%,,,,,,,,,,
411,Dante Fabbro,N,D,124,CBJ,28,$4.1,73.0,0.9,-65.6,-40.8,—,N/A,, ,78,17.5,6,13,18,78,0,0,0,0,128,75,0,36,1,0,0,0%,,,,,,,,,,
412,Matthew Robertson,N,D,125,NYR,25,$0.8,73.0,0.9,-65.7,-40.8,—,N/A,, ,80,17.4,6,14,20,86,0,0,0,0,93,110,-1,38,1,0,0,0%,,,,,,,,,,
413,Connor Murphy,N,D,126,EDM,33,$4.1,73.0,0.9,-65.7,-40.8,—,N/A,, ,78,19.2,2,13,15,69,0,0,0,1,145,101,5,61,0,0,0,0%,,,,,,,,,,
414,Nick Seeler,N,D,127,PHI,33,$2.7,73.0,0.9,-65.7,-40.8,—,N/A,, ,82,17.6,1,11,12,81,0,0,0,1,160,124,0,41,0,0,0,0%,,,,,,,,,,
415,Jared Spurgeon,N,D,128,MIN,36,$7.6,72.9,1.0,-65.7,-40.8,—,N/A,, ,75,19.2,3,15,18,77,0,3,0,0,125,77,3,18,0,0,0,0%,,,,,,,,,,
416,Radko Gudas,N,D,129,FLA,36,$1.5,72.8,0.9,-65.8,-40.9,—,N/A,, ,78,16.1,2,11,14,74,0,0,0,0,119,181,3,62,0,0,0,0%,,,,,,,,,,
417,Kaedan Korczak,N,D,130,PIT,25,$3.3,72.7,1.0,-65.9,-41.0,—,N/A,, ,72,19.0,3,18,21,73,0,0,0,0,102,101,2,26,0,0,0,0%,,,,,,,,,,
418,Jamie Oleksiak,N,D,131,VAN,33,$5.0,72.6,0.9,-66.0,-41.0,—,N/A,, ,83,20.9,2,13,16,83,0,0,0,0,152,118,-9,40,0,0,0,0%,,,,,,,,,,
419,Zach Whitecloud,N,D,132,CGY,29,$2.8,72.5,0.9,-66.2,-41.1,—,N/A,, ,80,20.9,2,15,17,69,0,0,0,0,144,124,-9,37,0,0,0,0%,,,,,,,,,,
420,Alex Newhook,N,"C,LW",125,MTL,25,$2.9,74.5,1.0,-66.2,-41.1,—,N/A,, ,74,14.7,17,16,33,104,1,3,0,0,32,81,2,22,3,224,273,45%,,,,,,,,,,
421,Tony DeAngelo,N,D,133,NYI,30,$4.5,72.1,1.0,-66.5,-41.3,—,N/A,, ,71,17.0,5,21,26,113,1,6,0,0,65,40,-4,24,1,0,0,0%,,,,,,,,,,
422,Tyler Myers,N,D,134,DAL,36,$1.5,71.9,0.9,-66.7,-41.5,—,N/A,, ,80,18.0,3,14,17,81,0,0,0,1,122,90,3,55,0,0,0,0%,,,,,,,,,,
423,Zayne Parekh,N,D,135,CGY,20,$1.0,71.8,1.0,-66.8,-41.5,136.0,-287.0,, ,74,17.5,7,15,22,95,4,10,0,0,76,58,-7,25,1,0,0,0%,,,,,,,,,,
424,Konsta Helenius,N,C,121,BUF,20,$1.0,73.7,1.0,-67.0,-41.6,130.4,-293.6,,+,76,12.9,14,22,35,118,0,0,0,0,32,84,2,20,2,91,128,42%,,,,,,,,,,
425,Adam Lowry,N,C,122,WPG,33,$5.0,73.5,0.9,-67.2,-41.7,—,N/A,, ,81,15.0,10,18,27,93,0,0,1,1,57,154,1,37,2,603,554,52%,,,,,,,,,,
426,Alex Killorn,N,"LW,RW",134,ANA,36,$6.3,73.2,0.9,-67.5,-41.9,—,N/A,, ,82,16.9,14,16,31,144,2,4,0,1,31,75,-3,34,2,34,64,35%,,,,,,,,,,
427,Samuel Ersson,,G,52,OTT,26,$2.2,26.3,0.9,-67.5,-41.9,—,N/A,, ,,,,,,,,,,,,,,,,,,,,30,16,11,4,2,637,82,0.886,2.73
428,Ben Chiarot,N,D,136,DET,35,$3.9,71.1,0.9,-67.6,-42.0,—,N/A,, ,83,20.2,2,10,12,88,0,0,0,0,150,143,-5,58,0,0,0,0%,,,,,,,,,,
429,Justin Hryckowian,N,"C,LW",127,DAL,25,$1.0,72.9,0.9,-67.8,-42.1,—,N/A,, ,81,13.5,13,16,29,88,1,3,0,0,44,117,5,36,2,192,155,55%,,,,,,,,,,
430,Jordan Martinook,N,"LW,RW",135,CAR,34,$3.1,72.9,0.9,-67.8,-42.1,—,N/A,, ,83,14.3,12,17,28,115,0,0,1,1,50,100,6,30,2,36,41,47%,,,,,,,,,,
431,Scott Laughton,N,"C,LW",129,L.A,32,$3.5,72.9,0.9,-67.9,-42.2,—,N/A,, ,81,13.6,12,13,25,114,0,0,2,3,50,139,-2,36,2,436,392,53%,,,,,,,,,,
432,Drew O'Connor,N,"LW,RW",136,VAN,28,$2.5,72.8,0.9,-67.9,-42.2,—,N/A,, ,84,15.0,15,15,31,140,0,0,2,3,41,80,-10,32,2,49,58,46%,,,,,,,,,,
433,Charlie Lindgren,,G,53,WSH,32,$3.0,25.9,1.0,-68.0,-42.2,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,13,9,3,1,601,73,0.892,2.91
434,Jake Evans,N,C,125,MTL,30,$2.9,72.6,0.9,-68.1,-42.3,—,N/A,, ,82,15.4,11,18,29,88,0,0,2,3,58,106,1,21,2,561,482,54%,,,,,,,,,,
435,Niko Mikkola,N,D,137,FLA,30,$5.0,70.4,0.9,-68.2,-42.4,—,N/A,, ,81,19.9,3,13,16,85,0,0,0,0,102,128,3,52,1,0,0,0%,,,,,,,,,,
436,William Karlsson,N,C,126,VGK,33,$5.9,72.4,1.1,-68.4,-42.5,—,N/A,, ,67,15.3,13,18,31,132,1,3,2,2,46,36,4,14,2,454,339,57%,,,,,,,,,,
437,Nick Perbix,N,D,138,NSH,28,$2.8,70.2,0.9,-68.5,-42.5,—,N/A,, ,82,19.2,4,17,21,81,0,0,0,2,107,58,-5,24,1,0,0,0%,,,,,,,,,,
438,Nick Paul,N,"C,LW",131,TOR,31,$3.2,72.2,0.9,-68.5,-42.6,—,N/A,, ,78,14.5,15,15,30,115,2,3,0,1,34,91,-1,22,2,435,395,52%,,,,,,,,,,
439,Philipp Grubauer,,G,54,SEA,34,$5.9,25.3,0.7,-68.5,-42.6,—,N/A,, ,,,,,,,,,,,,,,,,,,,,35,13,16,5,1,945,109,0.897,3.11
440,Morgan Barron,N,"C,LW",132,WPG,27,$1.9,71.6,0.9,-69.1,-42.9,—,N/A,, ,80,12.8,12,12,23,112,0,0,1,1,49,154,1,29,2,272,294,48%,,,,,,,,,,
441,Connor Brown,N,RW,137,N.J,32,$3.0,71.6,0.9,-69.1,-42.9,—,N/A,, ,82,15.5,14,20,33,120,2,5,1,2,39,32,-1,16,2,11,21,35%,,,,,,,,,,
442,Adam Pelech,N,D,139,NYI,32,$5.8,69.4,0.9,-69.2,-43.0,—,N/A,, ,79,20.9,1,17,18,100,0,0,0,1,122,73,-3,44,0,0,0,0%,,,,,,,,,,
443,Matias Maccelli,N,"LW,RW",138,NYI,25,$2.3,71.4,0.9,-69.4,-43.1,—,N/A,, ,78,14.3,14,25,39,109,2,7,0,0,20,32,-3,16,2,4,6,43%,,,,,,,,,,
444,Teuvo Teravainen,N,"LW,RW",139,CHI,31,$5.4,71.4,0.9,-69.4,-43.1,—,N/A,, ,82,16.4,12,23,36,99,4,10,1,2,43,32,-9,14,2,53,76,41%,,,,,,,,,,
445,Warren Foegele,N,"LW,RW",140,OTT,30,$3.5,71.3,0.9,-69.4,-43.1,—,N/A,, ,82,13.1,16,13,29,139,1,2,0,0,27,78,2,24,3,14,19,43%,,,,,,,,,,
446,Ryker Evans,N,D,140,SEA,24,$2.1,69.2,0.9,-69.5,-43.2,—,N/A,, ,76,18.2,7,14,21,61,0,1,1,1,94,81,-6,37,1,0,0,0%,,,,,,,,,,
447,Noah Laba,N,C,129,NYR,23,$0.9,71.2,0.9,-69.5,-43.2,—,N/A,, ,81,14.1,11,18,29,90,2,4,0,0,47,116,0,32,2,379,365,51%,,,,,,,,,,
448,Rasmus Ristolainen,N,D,141,PHI,31,$5.1,69.1,1.0,-69.6,-43.2,—,N/A,, ,70,21.0,2,16,18,88,0,1,0,1,105,85,1,25,0,0,0,0%,,,,,,,,,,
449,Pius Suter,N,"C,LW",136,STL,30,$4.1,71.1,0.9,-69.6,-43.2,—,N/A,, ,79,14.4,16,16,33,109,1,2,1,2,32,53,0,20,2,280,326,46%,,,,,,,,,,
450,Nate Schmidt,N,D,142,UTA,35,$3.5,69.0,0.8,-69.6,-43.3,—,N/A,, ,82,19.2,4,14,18,80,0,0,0,0,101,83,4,29,1,0,0,0%,,,,,,,,,,
451,Linus Karlsson,N,RW,141,VAN,26,$2.3,70.9,1.0,-69.8,-43.4,—,N/A,, ,74,14.0,15,20,34,118,2,5,0,0,26,88,-9,24,2,15,39,28%,,,,,,,,,,
452,Connor Zary,N,"C,LW,RW",142,CGY,24,$3.8,70.8,0.9,-69.9,-43.4,—,N/A,, ,77,15.3,16,18,34,125,2,7,0,0,26,51,-7,25,2,83,111,43%,,,,,,,,,,
453,Jeremy Lauzon,N,D,143,VGK,29,$4.0,68.5,0.9,-70.2,-43.6,—,N/A,, ,74,16.9,2,9,11,71,0,0,0,0,97,224,2,72,0,0,0,0%,,,,,,,,,,
454,Danila Yurov,N,"C,RW",143,MIN,22,$1.0,70.4,0.9,-70.3,-43.7,—,N/A,, ,80,13.2,14,17,31,92,1,3,0,0,46,71,2,29,2,321,492,39%,,,,,,,,,,
455,Barrett Hayton,N,C,133,UTA,26,$4.8,70.4,0.9,-70.4,-43.7,—,N/A,, ,76,15.3,13,18,31,128,4,7,0,0,37,41,2,37,2,475,420,53%,,,,,,,,,,
456,Joonas Korpisalo,,G,55,NYR,32,$3.0,23.5,0.9,-70.4,-43.7,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,12,10,3,1,608,72,0.894,2.90
457,Evan Rodrigues,N,"C,LW,RW",144,N.J,33,$3.1,69.8,0.9,-70.9,-44.0,—,N/A,, ,82,14.0,11,17,29,151,2,4,1,1,27,81,1,33,2,275,310,47%,,,,,,,,,,
458,Jaden Schwartz,N,"C,LW",139,COL,34,$3.3,69.7,0.9,-71.0,-44.1,—,N/A,, ,76,13.3,14,16,30,111,2,4,0,0,42,44,5,18,3,42,35,55%,,,,,,,,,,
459,Connor Dewar,N,"C,LW",140,PIT,27,$2.3,69.7,0.9,-71.1,-44.1,—,N/A,, ,78,13.3,11,13,24,101,0,0,1,1,49,150,-1,24,2,79,92,46%,,,,,,,,,,
460,Ryan Donato,N,"C,LW,RW",145,CHI,30,$4.0,69.6,0.8,-71.2,-44.2,—,N/A,, ,83,13.4,16,17,34,120,1,2,0,0,22,85,-8,29,2,154,186,45%,,,,,,,,,,
461,Mark Kastelic,N,"C,RW",146,BOS,27,$1.6,69.5,0.9,-71.2,-44.2,—,N/A,, ,79,12.3,10,10,20,97,0,0,1,1,57,209,-2,82,1,316,230,58%,,,,,,,,,,
462,Justin Brazeau,N,RW,147,PIT,28,$1.5,69.4,0.9,-71.4,-44.3,—,N/A,, ,77,11.6,13,14,27,102,1,2,0,0,45,115,0,15,2,1,6,12%,,,,,,,,,,
463,Sean Couturier,N,C,139,PHI,33,$7.8,69.3,0.8,-71.4,-44.4,—,N/A,, ,82,14.3,11,21,31,114,0,0,0,1,42,78,1,29,2,584,483,55%,,,,,,,,,,
464,Theo Lindstein,N,D,144,STL,21,$0.9,67.2,1.0,-71.5,-44.4,—,N/A,, ,70,16.9,7,14,20,83,0,0,0,0,80,68,-1,28,1,0,0,0%,,,,,,,,,,
465,Kent Johnson,N,"LW,RW",148,CBJ,23,$1.8,69.3,0.9,-71.5,-44.4,—,N/A,, ,77,13.6,13,21,34,115,2,5,0,0,35,22,1,20,2,0,5,6%,,,,,,,,,,
466,Gage Goncalves,N,"C,LW",143,T.B,25,$1.2,69.0,0.9,-71.8,-44.6,—,N/A,, ,77,12.9,12,20,31,84,1,3,0,0,30,87,8,28,2,8,13,38%,,,,,,,,,,
467,Elvis Merzlikins,,G,56,CBJ,32,$5.4,22.1,0.9,-71.8,-44.6,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,12,10,3,1,600,73,0.891,2.93
468,Dalibor Dvorsky,N,C,141,STL,21,$0.9,68.9,0.9,-71.9,-44.6,—,N/A,, ,79,14.7,14,15,29,108,5,8,0,0,29,88,-4,29,2,381,447,46%,,,,,,,,,,
469,Yanni Gourde,N,C,142,T.B,34,$2.3,68.8,0.9,-71.9,-44.7,—,N/A,, ,80,15.1,9,20,29,109,0,0,0,0,35,111,6,46,2,382,431,47%,,,,,,,,,,
470,Jalen Chatfield,N,D,145,CAR,30,$3.0,66.7,0.8,-72.0,-44.7,—,N/A,, ,81,19.1,4,14,19,102,0,0,0,0,82,55,6,32,1,0,0,0%,,,,,,,,,,
471,Ryan Greene,N,"C,RW",149,CHI,22,$1.0,68.7,0.8,-72.1,-44.8,—,N/A,, ,83,16.2,14,19,33,113,1,3,1,1,39,55,-9,20,2,337,452,43%,,,,,,,,,,
472,Daniil Tarasov (G),,G,57,DET,27,$2.0,21.5,0.9,-72.4,-45.0,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,12,10,3,1,608,73,0.893,2.93
473,Jonas Siegenthaler,N,D,146,N.J,29,$3.4,66.2,0.9,-72.4,-45.0,—,N/A,, ,78,19.6,2,14,16,66,0,0,0,1,126,89,-1,37,0,0,0,0%,,,,,,,,,,
474,Brett Pesce,N,D,147,N.J,31,$5.5,66.2,0.9,-72.5,-45.0,—,N/A,, ,73,20.3,3,13,15,92,0,0,0,0,137,38,-1,25,0,0,0,0%,,,,,,,,,,
475,Peyton Krebs,N,"C,LW",144,BUF,25,$4.5,68.0,0.8,-72.7,-45.2,—,N/A,, ,84,12.2,9,19,29,83,0,0,0,0,35,150,1,43,1,224,260,46%,,,,,,,,,,
476,Samuel Girard,N,D,148,PIT,28,$5.0,65.9,0.9,-72.7,-45.2,—,N/A,, ,77,18.3,3,19,22,69,0,0,0,0,92,49,0,22,0,0,0,0%,,,,,,,,,,
477,Ian Moore,N,D,149,ANA,24,$1.2,65.8,0.8,-72.9,-45.3,—,N/A,, ,78,16.0,5,12,18,87,0,0,0,1,102,68,-4,31,1,0,3,0%,,,,,,,,,,
478,Jack Drury,N,C,145,NSH,26,$4.5,67.7,0.8,-73.1,-45.4,—,N/A,, ,82,15.6,11,18,29,115,1,2,0,0,62,56,-2,34,2,591,439,57%,,,,,,,,,,
479,Josh Anderson,N,RW,150,MTL,32,$5.5,67.4,0.8,-73.4,-45.6,—,N/A,, ,82,13.2,12,10,22,98,0,0,1,2,44,146,1,63,2,22,14,60%,,,,,,,,,,
480,Marcus Foligno,N,LW,145,MIN,35,$4.0,67.4,0.9,-73.4,-45.6,—,N/A,, ,76,12.7,9,10,19,78,0,0,0,0,53,218,2,57,1,10,14,40%,,,,,,,,,,
481,Keegan Kolesar,N,RW,151,DET,29,$2.5,67.1,0.8,-73.6,-45.7,—,N/A,, ,84,11.6,8,13,20,74,0,0,0,1,44,240,-3,42,1,10,17,36%,,,,,,,,,,
482,Michael McCarron,N,C,146,MIN,31,$3.3,66.8,0.8,-73.9,-45.9,—,N/A,, ,81,13.3,8,10,17,101,0,0,1,1,68,180,1,69,1,505,442,53%,,,,,,,,,,
483,Tye Kartye,N,LW,146,NYR,25,$1.3,66.7,0.9,-74.0,-46.0,—,N/A,, ,78,11.6,9,13,22,77,0,0,0,1,43,202,-2,33,1,8,19,30%,,,,,,,,,,
484,Adam Klapka,N,RW,152,CGY,25,$1.3,66.7,1.0,-74.1,-46.0,—,N/A,, ,69,11.9,8,12,20,83,0,1,0,0,47,249,-7,54,1,12,25,32%,,,,,,,,,,
485,Dakota Joshua,N,"C,LW",147,TOR,30,$3.3,66.5,0.9,-74.2,-46.1,—,N/A,, ,74,11.6,11,10,21,67,0,0,0,0,39,220,1,37,1,17,24,41%,,,,,,,,,,
486,Timothy Liljegren,N,D,150,WSH,27,$3.3,64.3,0.9,-74.4,-46.2,—,N/A,, ,73,17.5,3,12,15,67,0,0,0,0,117,69,3,34,0,0,0,0%,,,,,,,,,,
487,Stuart Skinner,,G,58,WPG,27,$3.8,19.4,1.0,-74.5,-46.3,—,N/A,, ,,,,,,,,,,,,,,,,,,,,20,10,8,3,1,461,56,0.892,2.79
488,Nicolas Roy,N,"C,RW",153,COL,29,$3.0,66.2,0.8,-74.5,-46.3,—,N/A,, ,80,13.4,11,17,28,85,1,3,0,1,43,79,5,27,2,362,370,49%,,,,,,,,,,
489,Elias Pettersson (D),N,D,151,VAN,22,$0.9,64.1,0.9,-74.6,-46.3,—,N/A,, ,71,18.1,5,12,16,69,0,0,0,0,99,130,-11,37,1,0,0,0%,,,,,,,,,,
490,Tristan Luneau,N,D,152,ANA,20,$0.9,64.1,0.9,-74.6,-46.3,—,N/A,, ,68,16.9,6,13,19,85,0,0,0,0,82,59,-3,25,1,0,0,0%,,,,,,,,,,
491,Ilya Mikheyev,N,"LW,RW",154,T.B,31,$3.9,65.6,0.8,-75.1,-46.6,—,N/A,, ,82,14.3,14,14,29,116,0,0,1,3,22,36,6,16,3,2,9,19%,,,,,,,,,,
492,Nicolas Hague,N,D,153,NSH,27,$5.5,63.6,0.8,-75.1,-46.6,126.9,-365.1,, ,78,19.5,4,13,17,84,0,0,0,1,88,96,-4,50,1,0,0,0%,,,,,,,,,,
493,Colton Dach,N,"C,LW",149,EDM,23,$1.2,65.5,0.9,-75.2,-46.7,—,N/A,, ,75,11.5,7,12,19,75,1,2,0,0,36,233,4,37,1,35,48,42%,,,,,,,,,,
494,Maveric Lamoureux,N,D,154,UTA,22,$0.9,63.4,0.9,-75.2,-46.7,—,N/A,, ,72,15.5,4,13,18,74,0,0,0,0,84,89,1,50,1,0,0,0%,,,,,,,,,,
495,Joel Edmundson,N,D,155,L.A,33,$3.9,63.2,0.8,-75.4,-46.9,—,N/A,, ,80,18.6,2,13,15,80,0,0,0,0,110,97,0,28,0,0,0,0%,,,,,,,,,,
496,Kirby Dach,N,"C,RW",155,MTL,25,$3.6,65.2,1.0,-75.5,-46.9,—,N/A,, ,65,14.0,12,13,26,89,1,4,0,0,44,94,1,37,2,88,128,41%,,,,,,,,,,
497,Parker Wotherspoon,N,D,156,VGK,29,$1.0,62.9,0.8,-75.7,-47.0,—,N/A,, ,76,16.9,1,15,17,51,0,0,0,1,90,114,3,33,0,0,0,0%,,,,,,,,,,
498,Lian Bichsel,N,D,157,DAL,22,$0.9,62.9,0.9,-75.7,-47.0,—,N/A,, ,69,15.2,6,9,15,52,0,0,0,0,62,158,4,45,1,0,0,0%,,,,,,,,,,
499,Brett Kulak,N,D,158,COL,32,$4.5,62.8,0.7,-75.8,-47.1,—,N/A,, ,84,18.8,2,14,16,96,0,0,0,0,110,37,4,32,0,0,0,0%,,,,,,,,,,
500,Johnathan Kovacevic,N,D,159,N.J,29,$4.0,62.6,0.9,-76.0,-47.2,—,N/A,, ,73,19.2,2,14,17,66,0,0,0,0,95,97,0,56,0,0,0,0%,,,,,,,,,,
501,Cody Ceci,N,D,160,L.A,32,$4.5,62.6,0.7,-76.1,-47.2,—,N/A,, ,84,17.7,3,14,16,66,0,0,0,1,119,60,-2,20,0,0,0,0%,,,,,,,,,,
502,Jonathan Aspirot,N,D,161,BOS,27,$0.9,62.2,0.8,-76.5,-47.5,—,N/A,, ,75,16.6,4,12,16,59,0,0,0,0,99,98,0,44,0,0,0,0%,,,,,,,,,,
503,Justin Sourdif,N,"C,RW",156,WSH,24,$0.8,64.1,0.8,-76.6,-47.6,—,N/A,, ,79,12.1,11,17,28,87,0,0,0,0,35,83,6,26,2,255,310,45%,,,,,,,,,,
504,Teddy Blueger,N,C,152,TOR,19,$2.5,64.0,0.8,-76.7,-47.6,—,N/A,, ,77,14.2,11,16,26,96,0,0,2,3,37,94,-1,39,1,421,413,50%,,,,,,,,,,
505,Wyatt Kaiser,N,D,162,CHI,24,$1.7,61.8,0.8,-76.9,-47.7,—,N/A,, ,75,19.8,6,13,19,82,0,0,0,0,91,56,-8,33,1,0,0,0%,,,,,,,,,,
506,Tanner Jeannot,N,"LW,RW",157,BOS,29,$3.4,63.5,0.8,-77.2,-48.0,—,N/A,, ,78,12.0,7,11,18,75,0,0,0,0,52,219,-3,63,1,11,15,43%,,,,,,,,,,
507,Ryan Lindgren,N,D,163,SEA,28,$4.5,60.9,0.8,-77.7,-48.3,—,N/A,, ,81,18.5,3,13,16,55,0,0,0,1,126,73,-9,44,0,0,1,0%,,,,,,,,,,
508,Devin Cooley,,G,59,CGY,29,$1.4,16.0,0.6,-77.9,-48.4,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,9,12,4,1,677,78,0.897,3.11
509,Michael Carcone,N,LW,151,UTA,30,$1.8,62.6,0.8,-78.1,-48.5,—,N/A,, ,79,11.1,12,12,24,116,1,1,0,0,19,118,2,23,2,10,14,43%,,,,,,,,,,
510,Brian Dumoulin,N,D,164,L.A,34,$4.0,60.1,0.7,-78.5,-48.8,—,N/A,, ,84,17.7,3,15,17,62,0,0,0,0,98,60,-2,22,0,0,0,0%,,,,,,,,,,
511,Ryan Shea,N,D,165,EDM,29,$4.0,60.1,0.8,-78.6,-48.8,—,N/A,, ,73,17.5,3,15,18,55,0,0,0,0,85,47,5,19,1,0,0,0%,,,,,,,,,,
512,Alex Texier,N,"LW,RW",158,MTL,26,$2.5,62.0,0.9,-78.7,-48.9,—,N/A,, ,71,13.3,11,16,28,100,1,2,0,0,23,80,2,25,2,4,15,22%,,,,,,,,,,
513,Emil Martinsen Lilleberg,N,D,166,T.B,25,$0.8,59.9,0.8,-78.8,-48.9,—,N/A,, ,73,15.6,3,14,17,57,0,0,0,0,68,110,6,63,0,0,0,0%,,,,,,,,,,
514,Victor Olofsson,N,"LW,RW",159,VGK,31,$1.6,61.9,0.8,-78.8,-48.9,—,N/A,, ,77,13.1,12,15,28,126,2,4,0,0,23,31,4,14,2,2,6,22%,,,,,,,,,,
515,Sam Steel,N,"C,LW",154,DAL,28,$2.1,61.9,0.8,-78.8,-49.0,—,N/A,, ,82,14.0,10,19,28,87,1,1,0,1,30,75,4,28,2,135,133,50%,,,,,,,,,,
516,Zachary L'Heureux,N,LW,155,COL,23,$0.9,61.8,0.9,-78.9,-49.0,—,N/A,, ,69,13.0,8,10,18,84,0,2,0,0,36,176,6,37,2,2,12,15%,,,,,,,,,,
517,Justus Annunen,,G,60,NSH,26,$1.3,15.0,0.7,-78.9,-49.0,—,N/A,, ,,,,,,,,,,,,,,,,,,,,20,9,8,3,1,499,60,0.892,3.01
518,Marat Khusnutdinov,N,"C,LW",156,BOS,24,$0.9,61.8,0.8,-78.9,-49.0,—,N/A,, ,81,13.8,13,16,29,78,0,1,0,0,44,57,-2,22,2,89,104,46%,,,,,,,,,,
519,Conor Timmins,N,D,167,BUF,27,$2.2,59.7,0.9,-79.0,-49.1,—,N/A,, ,69,17.7,2,13,15,66,0,0,0,0,114,62,0,33,0,0,0,0%,,,,,,,,,,
