RK,NAME,KEEP?,POS,,TEAM,AGE,SALARY,FP,/GP,VORP,/$,ADP,DIFF.,,ADJ,GP,TOI,G,A,PTS,SOG,PPG,PPP,SHG,SHP,BLK,HIT,+/-,PIM,GWG,FOW,FOL,FO%,,GP,W,L,OTL,SO,SV,GA,SV%,GAA
385,Mavrik Bourque,N,"C,RW",95,NSH,24,$5.5,230.8,2.8,-104.0,-8.3,—,N/A,, ,82,16.3,20,24,44,149,2,8,0,0,30,79,-2,23,3,128,153,46%,,,,,,,,,,
386,Jonathan Huberdeau,N,"LW,RW",96,CGY,33,$10.5,230.8,3.0,-104.1,-8.3,—,N/A,, ,78,18.2,18,28,46,136,6,15,1,2,50,53,-8,38,3,12,18,41%,,,,,,,,,,
387,Brandon Carlo,N,D,162,STL,29,$3.5,139.7,1.8,-104.1,-8.3,—,N/A,, ,79,17.7,1,10,11,65,0,0,0,0,126,89,-3,38,0,0,0,0%,,,,,,,,,,
388,Jonathan Marchessault,N,"LW,RW",97,NSH,35,$5.5,229.5,2.9,-105.3,-8.4,—,N/A,, ,80,15.4,17,23,40,169,4,11,0,0,18,83,-4,30,2,14,32,30%,,,,,,,,,,
389,Cody Ceci,N,D,163,L.A,32,$4.5,138.4,1.6,-105.4,-8.4,—,N/A,, ,84,17.7,3,14,16,66,0,0,0,1,119,60,-2,20,0,0,0,0%,,,,,,,,,,
390,Dmitry Kulikov,N,D,164,FLA,35,$1.2,138.3,1.8,-105.5,-8.4,—,N/A,, ,78,17.3,2,11,14,65,0,0,0,0,82,104,3,35,0,0,0,0%,,,,,,,,,,
391,Samuel Girard,N,D,165,PIT,28,$5.0,138.1,1.8,-105.7,-8.5,—,N/A,, ,77,18.3,3,19,22,69,0,0,0,0,92,49,0,22,0,0,0,0%,,,,,,,,,,
392,Matt Duchene,N,"C,RW",98,DAL,35,$4.5,229.0,2.9,-105.8,-8.5,136.6,-255.4,, ,79,15.2,19,33,52,120,4,11,0,0,29,41,5,16,3,348,303,53%,,,,,,,,,,
393,Emil Martinsen Lilleberg,N,D,166,T.B,25,$0.8,137.6,1.9,-106.2,-8.5,—,N/A,, ,73,15.6,3,14,17,57,0,0,0,0,68,110,6,63,0,0,0,0%,,,,,,,,,,
394,Ryan Lindgren,N,D,167,SEA,28,$4.5,137.6,1.7,-106.2,-8.5,—,N/A,, ,81,18.5,3,13,16,55,0,0,0,1,126,73,-9,44,0,0,1,0%,,,,,,,,,,
395,Claude Giroux,N,"C,LW,RW",99,OTT,19,$2.0,228.1,2.7,-106.7,-8.5,—,N/A,, ,84,15.3,12,29,41,131,2,11,0,1,30,64,3,25,2,489,311,61%,,,,,,,,,,
396,Christian Dvorak,N,C,86,PHI,30,$5.2,221.3,2.8,-107.2,-8.6,—,N/A,, ,78,17.4,15,26,42,133,2,5,0,1,55,45,0,24,2,596,482,55%,,,,,,,,,,
397,Frank Vatrano,N,"LW,RW",100,ANA,32,$4.6,227.6,2.9,-107.2,-8.6,—,N/A,, ,78,13.9,14,14,29,162,3,5,0,1,49,130,-5,50,2,10,14,42%,,,,,,,,,,
398,Joel Farabee,N,"LW,RW",101,CGY,26,$5.0,227.6,2.7,-107.3,-8.6,—,N/A,, ,84,17.1,20,20,40,158,1,4,3,4,56,68,-8,33,3,26,38,41%,,,,,,,,,,
399,Josh Norris,N,C,87,BUF,27,$8.0,220.3,3.1,-108.2,-8.7,—,N/A,, ,71,15.0,19,22,41,112,4,11,0,0,42,79,1,29,3,443,411,52%,,,,,,,,,,
400,Ben Kindel,N,C,88,PIT,19,$1.0,220.3,2.7,-108.3,-8.7,—,N/A,, ,82,15.9,18,22,40,160,4,9,0,2,62,43,0,25,3,317,412,43%,,,,,,,,,,
401,Charlie Lindgren,,G,55,WSH,32,$3.0,90.4,3.6,-108.3,-8.7,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,13,9,3,1,601,73,0.892,2.91
402,Ian Cole,N,D,168,CHI,37,$4.0,135.5,1.6,-108.3,-8.7,—,N/A,, ,84,18.1,0,13,12,34,0,0,0,0,156,85,-6,56,0,0,0,0%,,,,,,,,,,
403,Conor Timmins,N,D,169,BUF,27,$2.2,135.0,2.0,-108.8,-8.7,—,N/A,, ,69,17.7,2,13,15,66,0,0,0,0,114,62,0,33,0,0,0,0%,,,,,,,,,,
404,Elias Salomonsson,N,D,170,WPG,21,$0.9,134.9,1.8,-108.9,-8.7,—,N/A,, ,74,16.1,3,11,14,76,0,1,0,0,71,91,1,27,1,0,0,0%,,,,,,,,,,
405,Emmitt Finnie,N,"C,LW",101,DET,21,$0.9,219.8,2.6,-108.9,-8.7,—,N/A,, ,83,15.3,15,20,35,127,4,8,0,0,41,126,-2,15,2,47,60,44%,,,,,,,,,,
406,Taylor Hall,N,LW,102,CAR,34,$3.2,219.5,2.9,-109.2,-8.7,—,N/A,, ,76,15.6,17,26,44,140,3,8,0,0,34,55,6,34,3,25,32,44%,,,,,,,,,,
407,Mats Zuccarello,Y,RW,102,L.A,38,$1.0,225.1,2.9,-109.8,-8.8,—,N/A,, ,77,16.3,15,35,50,139,3,16,0,0,36,31,0,25,2,26,36,42%,,,,,,,,,,
408,Roman Kantserov,N,RW,103,CHI,21,$1.1,225.0,2.9,-109.8,-8.8,—,N/A,, ,77,15.0,19,19,38,146,4,8,0,0,33,91,0,31,2,0,0,40%,,,,,,,,,,
409,Yegor Chinakhov,N,"LW,RW",104,PIT,25,$6.3,225.0,3.1,-109.8,-8.8,129.7,-279.3,, ,72,15.0,21,22,42,151,2,6,0,0,33,66,0,15,3,2,8,19%,,,,,,,,,,
410,Easton Cowan,N,LW,103,TOR,21,$0.9,218.4,2.8,-110.3,-8.8,—,N/A,, ,77,15.8,16,25,41,122,3,7,0,0,40,88,1,37,2,3,5,33%,,,,,,,,,,
411,Joonas Korpisalo,,G,56,NYR,32,$3.0,88.0,3.5,-110.7,-8.9,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,12,10,3,1,608,72,0.894,2.90
412,Chandler Stephenson,Y,C,92,SEA,32,$6.3,217.5,2.6,-111.0,-8.9,—,N/A,, ,82,19.3,15,35,50,99,4,16,1,2,56,33,-12,22,2,762,703,52%,,,,,,,,,,
413,Josh Mahura,N,D,171,SEA,28,$0.9,132.2,2.0,-111.6,-8.9,—,N/A,, ,66,17.9,1,13,14,60,0,0,0,0,95,92,-5,30,0,0,0,0%,,,,,,,,,,
414,Elvis Merzlikins,,G,57,CBJ,32,$5.4,87.1,3.5,-111.6,-8.9,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,12,10,3,1,600,73,0.891,2.93
415,Adam Wilsby,N,D,172,NSH,26,$0.8,132.1,1.8,-111.7,-8.9,—,N/A,, ,74,17.4,3,16,19,80,0,0,0,0,74,56,-3,34,0,0,0,0%,,,,,,,,,,
416,Daniil Tarasov (G),,G,58,DET,27,$2.0,86.7,3.5,-112.0,-9.0,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,12,10,3,1,608,73,0.893,2.93
417,Brian Dumoulin,N,D,173,L.A,34,$4.0,131.6,1.6,-112.2,-9.0,—,N/A,, ,84,17.7,3,15,17,62,0,0,0,0,98,60,-2,22,0,0,0,0%,,,,,,,,,,
418,Ville Husso,,G,59,ANA,31,$2.2,86.1,3.4,-112.6,-9.0,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,11,11,4,1,662,81,0.891,3.22
419,Devin Cooley,,G,60,CGY,29,$1.4,86.1,3.4,-112.7,-9.0,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,9,12,4,1,677,78,0.897,3.11
420,Jayden Struble,N,D,174,MTL,24,$1.4,130.8,1.8,-113.0,-9.0,—,N/A,, ,74,13.9,3,12,15,47,0,0,0,0,55,128,2,41,1,0,0,0%,,,,,,,,,,
421,Tyler Toffoli,N,"LW,RW",105,S.J,34,$6.0,221.4,2.7,-113.4,-9.1,—,N/A,, ,83,13.5,20,21,41,159,3,7,0,0,30,55,-2,14,3,11,16,40%,,,,,,,,,,
422,Andrew Copp,N,"C,LW",105,DET,32,$5.6,214.6,2.7,-114.2,-9.1,—,N/A,, ,80,17.2,12,30,42,122,2,10,0,1,60,45,-1,26,2,553,492,53%,,,,,,,,,,
423,Nick Jensen,N,D,175,ANA,35,$2.3,129.6,1.7,-114.2,-9.1,—,N/A,, ,78,19.5,1,16,18,55,0,0,0,0,103,64,-4,17,0,0,0,0%,,,,,,,,,,
424,Erik Haula,N,"C,LW",106,L.A,35,$3.6,214.5,2.6,-114.3,-9.1,—,N/A,, ,81,16.0,13,19,31,130,3,8,0,1,47,114,-2,48,2,492,462,52%,,,,,,,,,,
425,Vincent Desharnais,N,D,176,WSH,30,$4.2,129.2,1.7,-114.6,-9.2,—,N/A,, ,74,17.4,0,8,8,34,0,0,0,0,112,122,4,52,0,0,0,0%,,,,,,,,,,
426,Fabian Zetterlund,N,"LW,RW",106,OTT,27,$4.3,220.2,2.6,-114.7,-9.2,—,N/A,, ,84,12.8,15,16,30,134,3,5,0,0,43,135,2,18,3,10,13,44%,,,,,,,,,,
427,Jean-Gabriel Pageau,N,C,95,NYI,33,$4.9,213.8,2.6,-114.7,-9.2,—,N/A,, ,82,14.8,13,20,33,93,0,0,2,6,56,124,-4,13,2,649,464,58%,,,,,,,,,,
428,Ridly Greig,N,"C,LW,RW",107,OTT,24,$3.3,220.1,2.7,-114.8,-9.2,—,N/A,, ,82,16.3,14,21,35,129,1,4,2,2,52,111,2,61,3,260,250,51%,,,,,,,,,,
429,Boone Jenner,N,"C,LW",108,WSH,33,$5.8,213.8,3.0,-114.9,-9.2,—,N/A,, ,71,14.4,12,19,31,123,1,2,0,1,58,124,4,29,2,251,223,53%,,,,,,,,,,
430,Vitek Vanecek,,G,61,NYI,30,$1.0,83.5,3.3,-115.2,-9.2,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,10,11,4,1,638,78,0.892,3.10
431,Logan Mailloux,N,D,177,STL,23,$0.9,127.5,2.0,-116.4,-9.3,—,N/A,, ,63,16.4,5,10,15,73,0,1,0,0,61,81,-4,37,1,0,0,0%,,,,,,,,,,
432,Dawson Mercer,N,"C,RW",108,N.J,24,$4.0,218.2,2.6,-116.6,-9.3,—,N/A,, ,84,17.8,20,21,41,154,4,7,1,1,51,42,0,23,3,116,168,41%,,,,,,,,,,
433,Conor Garland,N,RW,109,CBJ,30,$6.0,218.0,2.7,-116.8,-9.3,—,N/A,, ,82,16.6,15,24,39,158,3,9,0,0,43,54,1,36,2,9,20,32%,,,,,,,,,,
434,Nils Lundkvist,N,D,178,DAL,26,$1.8,126.8,1.8,-117.1,-9.4,—,N/A,, ,70,16.4,3,14,17,74,0,0,0,0,72,53,5,27,1,0,0,0%,,,,,,,,,,
435,Tyler Tucker,N,D,179,STL,26,$0.9,126.0,1.8,-117.8,-9.4,—,N/A,, ,70,14.2,3,10,13,63,0,0,0,0,61,102,-2,65,0,0,0,0%,,,,,,,,,,
436,Arvid Soderblom,,G,62,CHI,27,$2.8,80.9,3.2,-117.8,-9.4,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,9,12,4,0,673,83,0.891,3.30
437,Igor Chernyshov,N,"LW,RW",110,S.J,20,$0.9,216.8,2.9,-118.0,-9.4,—,N/A,, ,74,14.9,20,25,45,125,5,10,0,0,34,56,-1,23,3,0,0,0%,,,,,,,,,,
438,Emil Andrae,N,D,180,TOR,24,$1.6,125.0,1.8,-118.8,-9.5,—,N/A,, ,71,16.1,3,11,14,56,0,0,0,0,79,82,2,26,0,1,2,40%,,,,,,,,,,
439,Uvis Balinskis,N,D,181,FLA,30,$0.9,124.4,1.7,-119.4,-9.6,—,N/A,, ,73,14.7,3,9,13,74,0,0,0,0,60,86,2,29,1,0,0,0%,,,,,,,,,,
440,Sean Monahan,N,C,102,CBJ,31,$5.5,209.0,2.6,-119.5,-9.6,—,N/A,, ,80,15.7,15,25,40,128,2,8,1,2,37,47,3,17,2,615,544,53%,,,,,,,,,,
441,Alex Wennberg,N,C,103,S.J,31,$6.0,208.2,2.5,-120.3,-9.6,—,N/A,, ,83,19.5,15,30,46,99,6,12,0,1,88,37,-4,21,2,633,714,47%,,,,,,,,,,
442,Ryan Shea,N,D,182,EDM,29,$4.0,123.0,1.7,-120.8,-9.7,—,N/A,, ,73,17.5,3,15,18,55,0,0,0,0,85,47,5,19,1,0,0,0%,,,,,,,,,,
443,Alex Iafallo,N,"LW,RW",111,WPG,32,$3.7,213.8,2.6,-121.0,-9.7,—,N/A,, ,83,15.7,14,18,32,127,3,7,0,0,60,106,1,18,2,16,23,42%,,,,,,,,,,
444,Mikael Backlund,N,C,104,CGY,37,$3.3,206.9,2.5,-121.6,-9.7,—,N/A,, ,83,18.2,14,21,35,185,1,3,1,3,38,39,-8,26,2,740,753,50%,,,,,,,,,,
445,Parker Kelly,N,"C,LW",114,COL,27,$1.7,206.5,2.5,-122.2,-9.8,—,N/A,, ,84,12.7,14,13,27,102,0,0,1,2,62,170,6,30,3,91,163,36%,,,,,,,,,,
446,Calum Ritchie,Y,"C,RW",112,NYI,21,$0.9,212.6,2.8,-122.2,-9.8,—,N/A,, ,77,16.2,20,26,46,124,8,19,0,0,44,38,-6,31,3,162,272,37%,,,,,,,,,,
447,Ryan McLeod,N,C,106,BUF,26,$5.0,206.2,2.5,-122.3,-9.8,—,N/A,, ,83,17.3,17,35,52,105,1,5,3,5,37,29,2,19,3,624,626,50%,,,,,,,,,,
448,Gabe Perreault,Y,RW,113,NYR,21,$0.9,212.0,2.7,-122.8,-9.8,128.0,-320.0,, ,79,15.7,19,25,44,122,4,9,0,0,35,49,0,22,3,7,8,46%,,,,,,,,,,
449,Brett Howden,N,"C,LW",115,VGK,28,$2.5,205.6,2.6,-123.2,-9.9,—,N/A,, ,78,15.4,17,16,34,104,1,3,1,1,39,124,3,44,3,325,324,50%,,,,,,,,,,
450,Simon Holmstrom,N,"LW,RW",114,NYI,25,$3.6,211.4,2.6,-123.4,-9.9,—,N/A,, ,82,17.6,22,26,48,114,2,5,3,5,54,30,-3,20,3,4,13,24%,,,,,,,,,,
451,Mark Kastelic,N,"C,RW",115,BOS,27,$1.6,211.1,2.7,-123.7,-9.9,—,N/A,, ,79,12.3,10,10,20,97,0,0,1,1,57,209,-2,82,1,316,230,58%,,,,,,,,,,
452,Jamie Benn,N,"C,LW,RW",116,DAL,37,$0.9,211.1,2.6,-123.8,-9.9,—,N/A,, ,80,12.5,15,24,39,103,2,6,0,0,34,106,6,56,3,150,122,55%,,,,,,,,,,
453,Justin Barron,N,D,183,NSH,24,$1.6,119.7,1.6,-124.1,-9.9,—,N/A,, ,73,14.6,4,10,14,58,0,0,0,0,81,70,-3,23,1,0,0,0%,,,,,,,,,,
454,Fraser Minten,N,C,108,BOS,22,$0.9,204.2,2.7,-124.3,-9.9,—,N/A,, ,75,15.5,15,17,32,108,1,4,0,1,44,125,0,21,2,370,389,49%,,,,,,,,,,
455,Matt Savoie,N,"C,RW",117,EDM,22,$0.9,209.8,2.6,-125.1,-10.0,134.3,-320.7,,+,81,15.8,18,23,41,149,4,6,1,1,40,29,5,21,3,34,50,41%,,,,,,,,,,
456,Anthony Mantha,N,"LW,RW",118,N.J,19,$4.8,209.6,2.8,-125.2,-10.0,138.8,-317.2,, ,74,13.9,22,22,44,118,4,7,0,0,34,52,2,36,3,10,24,30%,,,,,,,,,,
457,Hunter Brzustewicz,N,D,184,CGY,21,$1.0,118.5,1.8,-125.3,-10.0,—,N/A,, ,64,16.8,4,12,16,67,0,3,0,0,61,59,-6,20,1,0,0,0%,,,,,,,,,,
458,Henri Jokiharju,N,D,185,BOS,27,$3.0,118.4,1.6,-125.4,-10.0,—,N/A,, ,73,15.9,3,13,16,64,0,1,0,0,69,60,-1,21,0,0,0,0%,,,,,,,,,,
459,Albert Johansson,N,D,186,DET,25,$1.1,118.3,1.5,-125.5,-10.0,—,N/A,, ,79,15.3,3,9,12,60,0,0,0,1,89,66,-3,21,1,0,0,0%,,,,,,,,,,
460,Jacob Bernard-Docker,N,D,187,DET,26,$1.6,118.2,1.6,-125.6,-10.1,—,N/A,, ,74,14.3,3,9,11,52,0,0,0,0,93,77,-1,27,0,0,0,0%,,,,,,,,,,
461,Shane Wright,N,"C,RW",119,SEA,22,$0.9,209.1,2.6,-125.7,-10.1,—,N/A,, ,81,15.0,18,24,42,118,4,10,0,0,64,65,-5,19,3,296,406,42%,,,,,,,,,,
462,Eetu Luostarinen,N,LW,117,FLA,27,$3.0,202.0,2.5,-126.7,-10.1,—,N/A,, ,82,14.9,11,20,31,100,0,0,0,1,57,141,4,29,2,100,112,47%,,,,,,,,,,
463,Arseny Gritsyuk,N,"LW,RW",120,N.J,25,$3.3,208.0,2.7,-126.9,-10.1,—,N/A,,+,77,14.4,15,21,36,161,1,3,0,0,23,69,1,28,2,4,10,31%,,,,,,,,,,
464,Trevor Moore,N,"LW,RW",121,L.A,31,$4.2,207.8,2.6,-127.0,-10.2,—,N/A,, ,80,14.8,16,19,35,160,1,2,1,1,37,66,1,18,2,4,18,19%,,,,,,,,,,
465,Oliver Bjorkstrand,N,RW,122,NYR,31,$4.5,207.4,2.5,-127.5,-10.2,—,N/A,, ,83,14.2,13,22,34,135,3,6,0,0,40,93,-1,18,2,6,11,36%,,,,,,,,,,
466,Chris Tanev,N,D,188,TOR,36,$4.5,116.3,1.7,-127.5,-10.2,—,N/A,, ,70,19.6,0,12,13,35,0,0,0,0,141,40,2,24,0,0,0,0%,,,,,,,,,,
467,Adam Lowry,N,C,110,WPG,33,$5.0,200.9,2.5,-127.6,-10.2,—,N/A,, ,81,15.0,10,18,27,93,0,0,1,1,57,154,1,37,2,603,554,52%,,,,,,,,,,
468,Shakir Mukhamadullin,N,D,189,EDM,24,$1.8,116.0,1.8,-127.8,-10.2,—,N/A,, ,63,16.0,5,10,14,58,0,0,0,0,78,53,3,24,1,0,0,0%,,,,,,,,,,
469,Jason Zucker,N,LW,118,BUF,34,$4.8,200.8,2.6,-127.9,-10.2,—,N/A,, ,78,13.3,16,21,37,131,5,8,0,0,25,70,2,32,2,44,68,39%,,,,,,,,,,
470,Noah Cates,N,C,112,PHI,27,$4.0,199.4,2.5,-129.1,-10.3,—,N/A,, ,81,14.9,15,23,38,115,1,4,1,1,49,93,2,22,2,410,504,45%,,,,,,,,,,
471,Michael McCarron,N,C,113,MIN,31,$3.3,199.4,2.5,-129.1,-10.3,—,N/A,, ,81,13.3,8,10,17,101,0,0,1,1,68,180,1,69,1,505,442,53%,,,,,,,,,,
472,Stuart Skinner,,G,63,WPG,27,$3.8,69.0,3.4,-129.7,-10.4,—,N/A,, ,,,,,,,,,,,,,,,,,,,,20,10,8,3,1,461,56,0.892,2.79
473,Justus Annunen,,G,64,NSH,26,$1.3,68.8,3.4,-129.9,-10.4,—,N/A,, ,,,,,,,,,,,,,,,,,,,,20,9,8,3,1,499,60,0.892,3.01
474,Gabriel Landeskog,N,"LW,RW",123,COL,33,$7.0,204.9,3.3,-130.0,-10.4,132.6,-341.4,, ,62,16.0,13,20,33,129,3,6,0,0,31,82,7,37,2,164,99,62%,,,,,,,,,,
475,Scott Laughton,N,"C,LW",119,L.A,32,$3.5,198.2,2.5,-130.5,-10.4,—,N/A,, ,81,13.6,12,13,25,114,0,0,2,3,50,139,-2,36,2,436,392,53%,,,,,,,,,,
476,Adam Klapka,N,RW,124,CGY,25,$1.3,204.3,3.0,-130.5,-10.4,—,N/A,, ,69,11.9,8,12,20,83,0,1,0,0,47,249,-7,54,1,12,25,32%,,,,,,,,,,
477,Bobby Brink,N,RW,125,MIN,25,$2.8,203.7,2.6,-131.2,-10.5,—,N/A,, ,79,14.7,15,22,37,114,2,5,0,0,40,91,2,24,2,19,32,38%,,,,,,,,,,
478,Nicholas Robertson,N,RW,126,PIT,24,$3.3,203.6,2.6,-131.3,-10.5,—,N/A,, ,79,13.2,17,16,33,135,2,4,0,0,38,84,-1,16,3,10,13,42%,,,,,,,,,,
479,Ryan Graves,N,D,190,PIT,31,$4.5,112.3,1.6,-131.6,-10.5,—,N/A,, ,69,16.0,1,6,7,52,0,0,0,0,98,78,-1,26,0,0,0,0%,,,,,,,,,,
480,Scott Mayfield,N,D,191,NYI,33,$3.5,112.2,1.4,-131.6,-10.5,—,N/A,, ,77,16.5,0,9,9,48,0,0,0,0,95,83,-5,47,0,0,0,0%,,,,,,,,,,
481,Trevor van Riemsdyk,N,D,192,PIT,35,$4.0,111.8,1.4,-132.0,-10.6,—,N/A,, ,80,17.5,0,14,13,42,0,0,0,0,126,35,0,25,0,0,0,0%,,,,,,,,,,
482,Cole Sillinger,N,"C,RW",127,CBJ,23,$4.6,201.4,2.5,-133.5,-10.7,—,N/A,, ,81,14.5,11,24,35,134,0,1,0,1,43,99,0,33,2,136,172,44%,,,,,,,,,,
483,Zach Bogosian,N,D,193,MIN,36,$1.3,109.6,1.5,-134.2,-10.7,—,N/A,, ,75,14.2,1,8,10,53,0,0,0,0,70,84,2,34,0,0,1,0%,,,,,,,,,,
484,Morgan Barron,N,"C,LW",121,WPG,27,$1.9,194.3,2.4,-134.4,-10.8,—,N/A,, ,80,12.8,12,12,23,112,0,0,1,1,49,154,1,29,2,272,294,48%,,,,,,,,,,
485,Jack Roslovic,N,"C,RW",128,TOR,29,$4.0,200.3,2.5,-134.5,-10.8,130.5,-354.5,, ,79,14.5,19,18,37,146,2,4,0,0,29,44,0,18,3,143,136,51%,,,,,,,,,,
486,Olli Maatta,N,D,194,MIN,32,$3.5,109.2,1.4,-134.6,-10.8,—,N/A,, ,75,15.8,1,14,15,49,0,0,0,0,94,35,2,15,0,0,0,0%,,,,,,,,,,
487,Kaapo Kakko,N,RW,129,SEA,25,$4.5,200.1,2.5,-134.7,-10.8,—,N/A,, ,79,15.1,17,29,45,113,4,10,0,0,22,51,-5,26,2,27,28,50%,,,,,,,,,,
488,Marcus Foligno,N,LW,122,MIN,35,$4.0,193.7,2.5,-135.0,-10.8,—,N/A,, ,76,12.7,9,10,19,78,0,0,0,0,53,218,2,57,1,10,14,40%,,,,,,,,,,
489,Ilya Protas,N,LW,123,WSH,20,$0.9,192.4,2.7,-136.4,-10.9,—,N/A,, ,72,13.0,14,20,35,123,3,8,0,0,30,85,0,29,2,140,211,40%,,,,,,,,,,
490,Colton Dach,N,"C,LW",124,EDM,23,$1.2,192.2,2.6,-136.5,-10.9,—,N/A,, ,75,11.5,7,12,19,75,1,2,0,0,36,233,4,37,1,35,48,42%,,,,,,,,,,
491,Keegan Kolesar,N,RW,130,DET,29,$2.5,197.3,2.4,-137.5,-11.0,—,N/A,, ,84,11.6,8,13,20,74,0,0,0,1,44,240,-3,42,1,10,17,36%,,,,,,,,,,
492,Nick Paul,N,"C,LW",127,TOR,31,$3.2,190.1,2.4,-138.6,-11.1,—,N/A,, ,78,14.5,15,15,30,115,2,3,0,1,34,91,-1,22,2,435,395,52%,,,,,,,,,,
493,Sean Couturier,N,C,119,PHI,33,$7.8,189.5,2.3,-139.0,-11.1,—,N/A,, ,82,14.3,11,21,31,114,0,0,0,1,42,78,1,29,2,584,483,55%,,,,,,,,,,
494,Jack Drury,N,C,120,NSH,26,$4.5,189.4,2.3,-139.2,-11.1,—,N/A,, ,82,15.6,11,18,29,115,1,2,0,0,62,56,-2,34,2,591,439,57%,,,,,,,,,,
495,Jiri Kulich,N,C,121,BUF,22,$0.9,189.3,2.8,-139.2,-11.1,—,N/A,, ,67,16.2,18,16,35,137,1,3,0,0,45,52,1,24,3,342,429,44%,,,,,,,,,,
496,Tye Kartye,N,LW,129,NYR,25,$1.3,189.4,2.4,-139.4,-11.1,—,N/A,, ,78,11.6,9,13,22,77,0,0,0,1,43,202,-2,33,1,8,19,30%,,,,,,,,,,
497,William Karlsson,N,C,122,VGK,33,$5.9,189.0,2.8,-139.5,-11.2,—,N/A,, ,67,15.3,13,18,31,132,1,3,2,2,46,36,4,14,2,454,339,57%,,,,,,,,,,
498,Yegor Sharangovich,N,"C,LW,RW",131,CGY,28,$5.8,194.8,2.4,-140.1,-11.2,—,N/A,, ,82,16.3,19,18,37,151,4,8,2,2,36,29,-10,15,3,70,105,40%,,,,,,,,,,
499,Dakota Joshua,N,"C,LW",131,TOR,30,$3.3,188.4,2.5,-140.3,-11.2,—,N/A,, ,74,11.6,11,10,21,67,0,0,0,0,39,220,1,37,1,17,24,41%,,,,,,,,,,
500,Connor Dewar,N,"C,LW",132,PIT,27,$2.3,188.2,2.4,-140.5,-11.2,—,N/A,, ,78,13.3,11,13,24,101,0,0,1,1,49,150,-1,24,2,79,92,46%,,,,,,,,,,
501,Declan Chisholm,N,D,195,N.J,26,$1.6,103.3,1.5,-140.5,-11.2,—,N/A,, ,67,15.3,2,11,13,57,0,0,0,0,70,48,0,16,0,0,0,0%,,,,,,,,,,
502,Jake Evans,N,C,128,MTL,30,$2.9,187.6,2.3,-140.9,-11.3,—,N/A,, ,82,15.4,11,18,29,88,0,0,2,3,58,106,1,21,2,561,482,54%,,,,,,,,,,
503,Justin Hryckowian,N,"C,LW",134,DAL,25,$1.0,187.8,2.3,-141.0,-11.3,—,N/A,, ,81,13.5,13,16,29,88,1,3,0,0,44,117,5,36,2,192,155,55%,,,,,,,,,,
504,Konsta Helenius,N,C,131,BUF,20,$1.0,186.5,2.5,-142.0,-11.4,130.4,-373.6,,+,76,12.9,14,22,35,118,0,0,0,0,32,84,2,20,2,91,128,42%,,,,,,,,,,
505,Dmitri Simashev,N,D,196,UTA,21,$1.0,101.8,1.7,-142.0,-11.4,—,N/A,, ,62,15.2,2,8,10,65,0,0,0,0,66,51,-1,24,0,0,0,0%,,,,,,,,,,
506,Thomas Novak,N,"C,LW",138,PIT,29,$3.5,186.6,2.4,-142.1,-11.4,—,N/A,, ,79,14.5,17,23,40,130,4,8,0,0,35,21,1,19,2,209,281,43%,,,,,,,,,,
507,Noah Laba,N,C,132,NYR,23,$0.9,185.9,2.3,-142.6,-11.4,—,N/A,, ,81,14.1,11,18,29,90,2,4,0,0,47,116,0,32,2,379,365,51%,,,,,,,,,,
508,Michael Amadio,N,"LW,RW",132,OTT,30,$2.6,191.5,2.3,-143.4,-11.5,—,N/A,, ,82,15.2,14,19,33,101,0,0,0,1,49,102,2,22,2,21,27,44%,,,,,,,,,,
509,Alex Killorn,N,"LW,RW",133,ANA,36,$6.3,190.8,2.3,-144.0,-11.5,—,N/A,, ,82,16.9,14,16,31,144,2,4,0,1,31,75,-3,34,2,34,64,35%,,,,,,,,,,
510,Ryan Poehling,N,C,134,ANA,27,$3.8,184.1,2.3,-144.4,-11.6,—,N/A,, ,80,14.8,12,22,34,100,0,0,2,4,90,50,-3,17,2,515,527,49%,,,,,,,,,,
511,Drew O'Connor,N,"LW,RW",134,VAN,28,$2.5,189.9,2.3,-144.9,-11.6,—,N/A,, ,84,15.0,15,15,31,140,0,0,2,3,41,80,-10,32,2,49,58,46%,,,,,,,,,,
512,Nikolas Matinpalo,N,D,197,OTT,27,$0.9,98.7,1.5,-145.1,-11.6,—,N/A,, ,65,15.7,1,7,8,51,0,0,0,1,74,64,1,26,0,0,0,0%,,,,,,,,,,
513,Barrett Hayton,N,C,135,UTA,26,$4.8,182.8,2.4,-145.7,-11.7,—,N/A,, ,76,15.3,13,18,31,128,4,7,0,0,37,41,2,37,2,475,420,53%,,,,,,,,,,
514,Tanner Jeannot,N,"LW,RW",135,BOS,29,$3.4,189.0,2.4,-145.9,-11.7,—,N/A,, ,78,12.0,7,11,18,75,0,0,0,0,52,219,-3,63,1,11,15,43%,,,,,,,,,,
