RK,NAME,KEEP?,POS,,TEAM,AGE,SALARY,FP,/GP,VORP,/$,ADP,DIFF.,,ADJ,GP,TOI,G,A,PTS,SOG,PPG,PPP,SHG,SHP,BLK,HIT,+/-,PIM,GWG,FOW,FOL,FO%,,GP,W,L,OTL,SO,SV,GA,SV%,GAA
513,Brett Kulak,N,D,164,COL,32,$4.5,256.2,3.0,-134.8,-10.8,—,N/A,, ,84,18.8,2,14,16,96,0,0,0,0,110,37,4,32,0,0,0,0%,,,,,,,,,,
514,Connor Zary,N,"C,LW,RW",153,CGY,24,$3.8,283.2,3.7,-134.9,-10.8,—,N/A,, ,77,15.3,16,18,34,125,2,7,0,0,26,51,-7,25,2,83,111,43%,,,,,,,,,,
515,Teuvo Teravainen,N,"LW,RW",154,CHI,31,$5.4,283.2,3.4,-134.9,-10.8,—,N/A,, ,82,16.4,12,23,36,99,4,10,1,2,43,32,-9,14,2,53,76,41%,,,,,,,,,,
516,William Carrier,N,LW,158,CAR,31,$2.1,276.1,3.8,-135.0,-10.8,—,N/A,, ,72,10.8,7,10,17,83,0,0,0,0,21,175,6,21,1,8,11,44%,,,,,,,,,,
517,Michael Rasmussen,N,"C,LW",159,DET,27,$3.2,276.0,3.5,-135.1,-10.8,—,N/A,, ,79,12.6,9,11,20,86,0,1,1,1,68,105,-2,24,1,131,149,47%,,,,,,,,,,
518,Conor Timmins,N,D,165,BUF,27,$2.2,255.0,3.7,-136.0,-10.9,—,N/A,, ,69,17.7,2,13,15,66,0,0,0,0,114,62,0,33,0,0,0,0%,,,,,,,,,,
519,Samuel Girard,N,D,166,PIT,28,$5.0,254.7,3.3,-136.3,-10.9,—,N/A,, ,77,18.3,3,19,22,69,0,0,0,0,92,49,0,22,0,0,0,0%,,,,,,,,,,
520,Ryan Strome,N,C,189,CGY,33,$5.0,218.7,2.8,-136.9,-11.0,—,N/A,, ,78,13.0,9,19,28,94,1,3,0,0,26,45,-7,45,1,275,351,44%,,,,,,,,,,
521,Dmitry Kulikov,N,D,167,FLA,35,$1.2,253.6,3.3,-137.4,-11.0,—,N/A,, ,78,17.3,2,11,14,65,0,0,0,0,82,104,3,35,0,0,0,0%,,,,,,,,,,
522,Pius Suter,N,"C,LW",161,STL,30,$4.1,273.6,3.5,-137.5,-11.0,—,N/A,, ,79,14.4,16,16,33,109,1,2,1,2,32,53,0,20,2,280,326,46%,,,,,,,,,,
523,Emil Martinsen Lilleberg,N,D,168,T.B,25,$0.8,253.4,3.5,-137.6,-11.0,—,N/A,, ,73,15.6,3,14,17,57,0,0,0,0,68,110,6,63,0,0,0,0%,,,,,,,,,,
524,Connor Brown,N,RW,155,N.J,32,$3.0,279.6,3.4,-138.5,-11.1,—,N/A,, ,82,15.5,14,20,33,120,2,5,1,2,39,32,-1,16,2,11,21,35%,,,,,,,,,,
525,Matias Maccelli,N,"LW,RW",156,NYI,25,$2.3,279.5,3.6,-138.6,-11.1,—,N/A,, ,78,14.3,14,25,39,109,2,7,0,0,20,32,-3,16,2,4,6,43%,,,,,,,,,,
526,Michael Eyssimont,N,LW,162,BOS,29,$1.5,272.1,3.5,-139.0,-11.1,—,N/A,, ,79,11.8,10,11,21,147,0,0,0,0,31,97,-1,51,1,5,7,43%,,,,,,,,,,
527,Nicolas Roy,N,"C,RW",157,COL,29,$3.0,277.9,3.5,-140.2,-11.2,—,N/A,, ,80,13.4,11,17,28,85,1,3,0,1,43,79,5,27,2,362,370,49%,,,,,,,,,,
528,Tristan Luneau,N,D,169,ANA,20,$0.9,250.7,3.7,-140.2,-11.2,—,N/A,, ,68,16.9,6,13,19,85,0,0,0,0,82,59,-3,25,1,0,0,0%,,,,,,,,,,
529,Kirby Dach,N,"C,RW",158,MTL,25,$3.6,277.6,4.3,-140.5,-11.2,—,N/A,, ,65,14.0,12,13,26,89,1,4,0,0,44,94,1,37,2,88,128,41%,,,,,,,,,,
530,Tim Washe,N,C,191,ANA,25,$0.8,215.0,3.5,-140.6,-11.3,—,N/A,, ,61,12.2,5,6,11,55,0,0,0,0,37,126,-3,20,1,351,259,58%,,,,,,,,,,
531,Mark Jankowski,N,C,192,CAR,31,$1.9,213.6,2.9,-142.0,-11.4,—,N/A,, ,74,10.9,10,7,18,70,0,0,0,0,43,61,7,20,2,339,326,51%,,,,,,,,,,
532,Nico Sturm,N,C,193,MIN,31,$2.0,213.4,2.9,-142.3,-11.4,—,N/A,, ,74,10.5,6,8,14,59,0,0,1,1,33,101,2,19,1,329,239,58%,,,,,,,,,,
533,Nick Cousins,N,LW,165,OTT,33,$1.6,268.5,3.4,-142.6,-11.4,—,N/A,, ,78,10.9,7,11,18,81,0,0,0,0,37,144,2,45,1,10,15,40%,,,,,,,,,,
534,Alex Steeves,N,"C,LW",166,BOS,26,$1.6,268.5,4.6,-142.6,-11.4,—,N/A,, ,59,11.4,9,8,18,69,1,1,1,1,31,161,-1,21,1,3,5,38%,,,,,,,,,,
535,Casey DeSmith,,G,48,DAL,35,$1.0,176.9,7.1,-143.6,-11.5,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,14,8,3,1,624,69,0.900,2.78
536,Brandon Duhaime,N,"LW,RW",159,TOR,29,$2.6,274.4,3.3,-143.7,-11.5,—,N/A,, ,84,11.4,6,8,14,72,0,0,1,1,56,163,0,61,1,15,24,38%,,,,,,,,,,
537,Nick Jensen,N,D,170,ANA,35,$2.3,247.1,3.2,-143.9,-11.5,—,N/A,, ,78,19.5,1,16,18,55,0,0,0,0,103,64,-4,17,0,0,0,0%,,,,,,,,,,
538,Wyatt Kaiser,N,D,171,CHI,24,$1.7,247.1,3.3,-143.9,-11.5,—,N/A,, ,75,19.8,6,13,19,82,0,0,0,0,91,56,-8,33,1,0,0,0%,,,,,,,,,,
539,Josh Mahura,N,D,172,SEA,28,$0.9,247.0,3.7,-144.0,-11.5,—,N/A,, ,66,17.9,1,13,14,60,0,0,0,0,95,92,-5,30,0,0,0,0%,,,,,,,,,,
540,Brad Lambert,N,C,195,WPG,22,$0.9,211.5,3.8,-144.1,-11.5,—,N/A,, ,55,13.9,10,13,22,79,1,4,0,0,22,61,0,18,2,15,35,30%,,,,,,,,,,
541,Danila Yurov,N,"C,RW",160,MIN,22,$1.0,274.0,3.4,-144.1,-11.5,—,N/A,, ,80,13.2,14,17,31,92,1,3,0,0,46,71,2,29,2,321,492,39%,,,,,,,,,,
542,Kevin Lankinen,,G,49,VAN,31,$4.5,175.6,5.0,-144.9,-11.6,—,N/A,, ,,,,,,,,,,,,,,,,,,,,35,12,17,6,1,950,115,0.892,3.28
543,Brian Dumoulin,N,D,173,L.A,34,$4.0,245.7,2.9,-145.3,-11.6,—,N/A,, ,84,17.7,3,15,17,62,0,0,0,0,98,60,-2,22,0,0,0,0%,,,,,,,,,,
544,Sebastian Cossa,,G,50,UTA,23,$2.0,175.1,7.0,-145.4,-11.6,—,N/A,,+,,,,,,,,,,,,,,,,,,,,25,13,9,3,1,654,73,0.900,2.91
545,Akira Schmid,,G,51,FLA,26,$2.0,174.9,6.2,-145.6,-11.7,—,N/A,, ,,,,,,,,,,,,,,,,,,,,28,16,9,3,2,664,78,0.895,2.79
546,Otto Stenberg,N,C,196,STL,21,$0.9,209.6,3.3,-146.0,-11.7,—,N/A,, ,63,11.9,7,12,19,60,0,0,0,1,28,91,-2,15,1,7,17,29%,,,,,,,,,,
547,Nino Niederreiter,N,"LW,RW",161,WPG,33,$4.0,271.2,3.4,-147.0,-11.8,—,N/A,, ,80,12.7,10,13,23,113,1,4,0,0,29,99,1,23,2,9,12,44%,,,,,,,,,,
548,Zack Ostapchuk,N,C,198,S.J,23,$2.4,208.6,3.0,-147.0,-11.8,—,N/A,, ,69,10.4,4,5,9,51,0,0,0,0,34,147,-3,32,1,257,263,49%,,,,,,,,,,
549,Ryan Greene,N,"C,RW",162,CHI,22,$1.0,270.7,3.3,-147.4,-11.8,—,N/A,, ,83,16.2,14,19,33,113,1,3,1,1,39,55,-9,20,2,337,452,43%,,,,,,,,,,
550,Kent Johnson,N,"LW,RW",163,CBJ,23,$1.8,270.6,3.5,-147.5,-11.8,—,N/A,, ,77,13.6,13,21,34,115,2,5,0,0,35,22,1,20,2,0,5,6%,,,,,,,,,,
551,Colton Sissons,N,"C,RW",164,TOR,32,$4.3,269.4,3.4,-148.7,-11.9,—,N/A,, ,80,12.9,7,9,16,88,0,1,0,1,58,115,0,28,1,421,349,55%,,,,,,,,,,
552,Chris Tanev,N,D,174,TOR,36,$4.5,241.9,3.5,-149.1,-11.9,—,N/A,, ,70,19.6,0,12,13,35,0,0,0,0,141,40,2,24,0,0,0,0%,,,,,,,,,,
553,Sam Steel,N,"C,LW",168,DAL,28,$2.1,260.5,3.2,-150.6,-12.0,—,N/A,, ,82,14.0,10,19,28,87,1,1,0,1,30,75,4,28,2,135,133,50%,,,,,,,,,,
554,Jayden Struble,N,D,175,MTL,24,$1.4,240.2,3.3,-150.8,-12.1,—,N/A,, ,74,13.9,3,12,15,47,0,0,0,0,55,128,2,41,1,0,0,0%,,,,,,,,,,
555,Vladislav Namestnikov,N,"C,LW",169,WPG,33,$3.0,259.7,3.3,-151.4,-12.1,—,N/A,, ,79,12.3,9,14,24,86,2,5,0,0,41,90,1,23,2,152,211,42%,,,,,,,,,,
556,Elias Salomonsson,N,D,176,WPG,21,$0.9,239.1,3.2,-151.9,-12.2,—,N/A,, ,74,16.1,3,11,14,76,0,1,0,0,71,91,1,27,1,0,0,0%,,,,,,,,,,
557,Justin Sourdif,N,"C,RW",165,WSH,24,$0.8,265.5,3.4,-152.6,-12.2,—,N/A,, ,79,12.1,11,17,28,87,0,0,0,0,35,83,6,26,2,255,310,45%,,,,,,,,,,
558,Michael DiPietro,,G,52,BOS,27,$0.8,165.6,6.6,-155.0,-12.4,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,12,10,3,1,668,75,0.899,3.00
559,Anthony Beauvillier,N,LW,170,WSH,29,$2.8,255.8,3.1,-155.3,-12.4,—,N/A,, ,82,12.1,10,10,20,112,0,0,1,1,38,89,3,19,1,31,32,49%,,,,,,,,,,
560,Ondrej Palat,N,LW,171,NYI,35,$6.0,254.9,3.1,-156.2,-12.5,—,N/A,, ,82,11.1,7,10,17,77,0,1,0,0,55,117,-4,16,1,4,10,30%,,,,,,,,,,
561,Alex Texier,N,"LW,RW",166,MTL,26,$2.5,261.2,3.7,-156.9,-12.6,—,N/A,, ,71,13.3,11,16,28,100,1,2,0,0,23,80,2,25,2,4,15,22%,,,,,,,,,,
562,Arttu Hyry,N,"C,RW",167,DAL,25,$0.9,260.9,3.9,-157.2,-12.6,—,N/A,, ,67,13.4,10,11,21,93,0,0,2,2,29,92,3,18,2,462,316,59%,,,,,,,,,,
563,Adam Wilsby,N,D,177,NSH,26,$0.8,233.5,3.2,-157.5,-12.6,—,N/A,, ,74,17.4,3,16,19,80,0,0,0,0,74,56,-3,34,0,0,0,0%,,,,,,,,,,
564,Dennis Hildeby,,G,53,T.B,25,$0.8,162.7,6.5,-157.8,-12.6,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,15,8,3,2,588,69,0.896,2.74
565,Marat Khusnutdinov,N,"C,LW",172,BOS,24,$0.9,252.3,3.1,-158.8,-12.7,—,N/A,, ,81,13.8,13,16,29,78,0,1,0,0,44,57,-2,22,2,89,104,46%,,,,,,,,,,
566,Sean Kuraly,N,"C,RW",168,BOS,33,$1.9,258.5,3.2,-159.6,-12.8,—,N/A,, ,82,12.9,5,12,17,100,0,0,0,0,47,115,-2,32,1,334,313,52%,,,,,,,,,,
567,Emil Andrae,N,D,178,TOR,24,$1.6,231.2,3.3,-159.8,-12.8,—,N/A,, ,71,16.1,3,11,14,56,0,0,0,0,79,82,2,26,0,1,2,40%,,,,,,,,,,
568,Ryan Shea,N,D,179,EDM,29,$4.0,230.9,3.2,-160.0,-12.8,—,N/A,, ,73,17.5,3,15,18,55,0,0,0,0,85,47,5,19,1,0,0,0%,,,,,,,,,,
569,Nils Hoglander,N,LW,173,NSH,25,$3.0,250.5,3.4,-160.6,-12.8,—,N/A,, ,75,12.6,12,13,25,92,0,1,0,0,23,93,-1,28,2,0,1,25%,,,,,,,,,,
570,Ethen Frank,N,RW,169,WSH,28,$2.0,256.7,3.4,-161.4,-12.9,—,N/A,, ,76,11.0,11,11,23,93,0,1,0,0,49,72,4,20,2,1,6,13%,,,,,,,,,,
571,Nick Lardis,N,LW,174,CHI,21,$0.9,249.0,3.7,-162.1,-13.0,—,N/A,, ,67,12.7,14,11,25,91,2,3,0,0,24,86,-8,19,2,2,2,50%,,,,,,,,,,
572,Lars Eller,N,C,200,FLA,37,$0.9,191.8,2.4,-163.8,-13.1,—,N/A,, ,81,10.4,5,9,14,76,0,0,0,1,35,67,2,21,1,338,302,53%,,,,,,,,,,
573,Josh Samanski,N,C,201,EDM,24,$1.0,191.6,3.2,-164.0,-13.1,—,N/A,, ,60,12.5,8,9,17,49,0,0,0,0,35,71,4,18,1,160,171,48%,,,,,,,,,,
574,Trevor van Riemsdyk,N,D,180,PIT,35,$4.0,226.6,2.8,-164.4,-13.2,—,N/A,, ,80,17.5,0,14,13,42,0,0,0,0,126,35,0,25,0,0,0,0%,,,,,,,,,,
575,Nils Lundkvist,N,D,181,DAL,26,$1.8,226.1,3.2,-164.9,-13.2,—,N/A,, ,70,16.4,3,14,17,74,0,0,0,0,72,53,5,27,1,0,0,0%,,,,,,,,,,
576,Alex Bump,N,LW,178,PHI,22,$1.0,245.4,3.7,-165.7,-13.3,—,N/A,, ,67,12.2,14,14,28,84,0,1,0,0,27,64,1,17,2,0,8,0%,,,,,,,,,,
577,Cody Glass,N,"C,RW",170,N.J,27,$2.5,251.7,3.3,-166.4,-13.3,—,N/A,, ,75,13.0,13,12,25,106,0,0,0,0,42,53,0,26,2,424,394,52%,,,,,,,,,,
578,Tyler Tucker,N,D,182,STL,26,$0.9,224.2,3.2,-166.8,-13.3,—,N/A,, ,70,14.2,3,10,13,63,0,0,0,0,61,102,-2,65,0,0,0,0%,,,,,,,,,,
579,Denver Barkey,N,LW,180,PHI,21,$0.9,243.2,3.5,-167.9,-13.4,—,N/A,, ,70,12.8,10,17,27,73,1,4,0,0,30,69,1,23,2,11,17,39%,,,,,,,,,,
580,Fedor Svechkov,N,C,202,COL,23,$1.3,187.6,2.5,-168.0,-13.4,—,N/A,, ,75,11.0,6,12,18,71,0,1,0,0,30,65,4,20,1,207,307,40%,,,,,,,,,,
581,Jacob Bernard-Docker,N,D,183,DET,26,$1.6,222.3,3.0,-168.7,-13.5,—,N/A,, ,74,14.3,3,9,11,52,0,0,0,0,93,77,-1,27,0,0,0,0%,,,,,,,,,,
582,Liam Ohgren,,LW,182,VAN,22,$0.9,241.7,3.7,-169.4,-13.6,—,N/A,, ,66,14.6,10,13,24,98,0,1,0,1,42,73,-10,11,1,7,13,35%,,,,,,,,,,
583,Logan Mailloux,N,D,184,STL,23,$0.9,221.0,3.5,-170.0,-13.6,—,N/A,, ,63,16.4,5,10,15,73,0,1,0,0,61,81,-4,37,1,0,0,0%,,,,,,,,,,
584,Reid Schaefer,N,LW,183,NSH,22,$0.9,240.2,3.5,-170.9,-13.7,—,N/A,, ,69,10.0,8,6,14,59,0,0,0,0,41,148,-4,20,1,2,11,13%,,,,,,,,,,
585,Alex Kerfoot,N,"C,LW,RW",171,NSH,32,$3.5,247.0,3.3,-171.2,-13.7,—,N/A,, ,75,13.2,10,14,23,72,0,1,1,1,55,70,-3,23,1,258,252,51%,,,,,,,,,,
586,Brandon Tanev,N,"LW,RW",172,UTA,34,$2.5,246.7,3.2,-171.4,-13.7,—,N/A,, ,77,9.4,4,6,10,60,0,0,0,0,51,167,-1,28,1,5,16,23%,,,,,,,,,,
587,Isac Lundestrom,N,C,204,CBJ,26,$1.3,183.6,2.4,-172.0,-13.8,—,N/A,, ,78,12.4,6,10,15,61,0,0,0,0,45,57,0,11,1,205,219,48%,,,,,,,,,,
588,Justin Barron,N,D,185,NSH,24,$1.6,218.9,3.0,-172.1,-13.8,—,N/A,, ,73,14.6,4,10,14,58,0,0,0,0,81,70,-3,23,1,0,0,0%,,,,,,,,,,
589,Hendrix Lapierre,N,C,205,PIT,24,$1.3,183.2,2.5,-172.4,-13.8,—,N/A,, ,72,10.2,5,14,20,62,0,0,0,0,28,64,0,17,1,131,204,39%,,,,,,,,,,
590,Ilya Mikheyev,N,"LW,RW",173,T.B,31,$3.9,245.5,3.0,-172.6,-13.8,—,N/A,, ,82,14.3,14,14,29,116,0,0,1,3,22,36,6,16,3,2,9,19%,,,,,,,,,,
591,Albert Johansson,N,D,186,DET,25,$1.1,218.2,2.8,-172.8,-13.8,—,N/A,, ,79,15.3,3,9,12,60,0,0,0,1,89,66,-3,21,1,0,0,0%,,,,,,,,,,
592,Samuel Ersson,,G,54,OTT,26,$2.2,147.0,4.9,-173.6,-13.9,—,N/A,, ,,,,,,,,,,,,,,,,,,,,30,16,11,4,2,637,82,0.886,2.73
593,Berkly Catton,N,"C,LW",184,SEA,20,$1.0,237.4,3.1,-173.7,-13.9,—,N/A,, ,77,14.4,12,17,28,110,2,5,0,0,37,25,-7,35,2,92,115,44%,,,,,,,,,,
594,Victor Olofsson,N,"LW,RW",174,VGK,31,$1.6,244.2,3.2,-174.0,-13.9,—,N/A,, ,77,13.1,12,15,28,126,2,4,0,0,23,31,4,14,2,2,6,22%,,,,,,,,,,
595,Max Domi,N,"C,LW",185,TOR,31,$3.8,236.9,2.9,-174.2,-13.9,—,N/A,, ,82,12.6,9,20,28,98,0,2,0,0,31,41,-1,54,1,204,199,51%,,,,,,,,,,
596,Uvis Balinskis,N,D,187,FLA,30,$0.9,216.7,3.0,-174.2,-13.9,—,N/A,, ,73,14.7,3,9,13,74,0,0,0,0,60,86,2,29,1,0,0,0%,,,,,,,,,,
597,Eric Robinson,N,"LW,RW",175,CAR,31,$1.7,243.1,3.1,-175.1,-14.0,—,N/A,, ,78,11.3,10,10,20,93,0,0,0,1,19,109,6,13,2,4,14,21%,,,,,,,,,,
598,Devin Cooley,,G,55,CGY,29,$1.4,144.5,5.8,-176.0,-14.1,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,9,12,4,1,677,78,0.897,3.11
599,Pontus Holmberg,N,RW,176,T.B,27,$1.6,241.9,3.1,-176.2,-14.1,—,N/A,, ,77,12.2,10,13,23,88,0,0,0,0,39,67,7,28,2,50,67,43%,,,,,,,,,,
600,Scott Mayfield,N,D,188,NYI,33,$3.5,213.8,2.8,-177.2,-14.2,—,N/A,, ,77,16.5,0,9,9,48,0,0,0,0,95,83,-5,47,0,0,0,0%,,,,,,,,,,
601,Charlie Lindgren,,G,56,WSH,32,$3.0,143.3,5.7,-177.3,-14.2,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,13,9,3,1,601,73,0.892,2.91
602,Joonas Korpisalo,,G,57,NYR,32,$3.0,142.3,5.7,-178.2,-14.3,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,12,10,3,1,608,72,0.894,2.90
603,Ryan Graves,N,D,189,PIT,31,$4.5,212.7,3.1,-178.3,-14.3,—,N/A,, ,69,16.0,1,6,7,52,0,0,0,0,98,78,-1,26,0,0,0,0%,,,,,,,,,,
604,Henri Jokiharju,N,D,190,BOS,27,$3.0,212.6,2.9,-178.4,-14.3,—,N/A,, ,73,15.9,3,13,16,64,0,1,0,0,69,60,-1,21,0,0,0,0%,,,,,,,,,,
605,Kasperi Kapanen,N,RW,177,EDM,30,$2.6,239.3,3.2,-178.8,-14.3,—,N/A,, ,74,12.0,8,12,20,87,0,0,0,1,25,105,3,18,1,7,20,26%,,,,,,,,,,
606,Shakir Mukhamadullin,N,D,191,EDM,24,$1.8,211.9,3.3,-179.1,-14.3,—,N/A,, ,63,16.0,5,10,14,58,0,0,0,0,78,53,3,24,1,0,0,0%,,,,,,,,,,
607,Adam Edstrom,N,"C,LW",186,NSH,25,$1.0,231.0,3.6,-180.1,-14.4,—,N/A,, ,64,11.3,7,7,14,66,0,0,0,0,43,127,-2,16,1,5,30,14%,,,,,,,,,,
608,Olli Maatta,N,D,192,MIN,32,$3.5,209.8,2.8,-181.2,-14.5,—,N/A,, ,75,15.8,1,14,15,49,0,0,0,0,94,35,2,15,0,0,0,0%,,,,,,,,,,
609,Daniil Tarasov (G),,G,58,DET,27,$2.0,138.2,5.5,-182.3,-14.6,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,12,10,3,1,608,73,0.893,2.93
610,Hunter Brzustewicz,N,D,193,CGY,21,$1.0,208.0,3.2,-183.0,-14.6,—,N/A,, ,64,16.8,4,12,16,67,0,3,0,0,61,59,-6,20,1,0,0,0%,,,,,,,,,,
611,Elvis Merzlikins,,G,59,CBJ,32,$5.4,136.7,5.5,-183.8,-14.7,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,12,10,3,1,600,73,0.891,2.93
612,Jeffrey Viel,N,LW,189,T.B,29,$2.5,226.9,3.7,-184.2,-14.7,—,N/A,, ,61,10.9,5,8,13,72,0,0,0,0,27,136,5,48,1,2,5,24%,,,,,,,,,,
613,Jacob Quillan,N,C,207,TOR,24,$0.9,169.8,2.9,-185.8,-14.9,—,N/A,, ,60,10.0,4,6,9,43,0,0,0,0,31,110,0,12,1,168,240,41%,,,,,,,,,,
614,Ville Husso,,G,60,ANA,31,$2.2,133.1,5.3,-187.4,-15.0,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,11,11,4,1,662,81,0.891,3.22
615,Joel Armia,N,RW,178,L.A,33,$2.5,230.6,2.9,-187.5,-15.0,—,N/A,, ,80,11.5,9,11,20,89,0,0,1,1,37,81,-2,23,1,19,45,30%,,,,,,,,,,
616,Mason Appleton,N,RW,179,DET,30,$2.9,228.9,2.9,-189.2,-15.1,—,N/A,, ,80,12.6,8,11,19,82,0,0,0,1,35,97,-2,23,1,9,13,41%,,,,,,,,,,
617,Zach Bogosian,N,D,194,MIN,36,$1.3,201.5,2.7,-189.5,-15.2,—,N/A,, ,75,14.2,1,8,10,53,0,0,0,0,70,84,2,34,0,0,1,0%,,,,,,,,,,
618,Elmer Soderblom,N,"LW,RW",180,PIT,25,$1.1,228.6,3.3,-189.5,-15.2,—,N/A,, ,68,11.0,8,10,18,80,0,0,0,0,24,111,0,20,1,4,8,34%,,,,,,,,,,
619,Braeden Bowman,N,"LW,RW",181,VGK,23,$0.9,228.3,3.2,-189.8,-15.2,—,N/A,, ,72,12.3,10,19,29,86,1,2,0,0,30,35,2,18,2,4,11,25%,,,,,,,,,,
620,Vitek Vanecek,,G,61,NYI,30,$1.0,130.2,5.2,-190.3,-15.2,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,10,11,4,1,638,78,0.892,3.10
621,Frederick Gaudreau,N,"C,RW",182,SEA,33,$2.1,227.3,2.8,-190.9,-15.3,—,N/A,, ,80,15.0,8,15,24,85,1,1,0,0,57,47,-9,15,1,367,422,46%,,,,,,,,,,
622,Colin Blackwell,N,"C,RW",183,DAL,33,$0.8,226.5,3.0,-191.6,-15.3,—,N/A,, ,75,11.5,5,10,15,71,0,0,1,1,37,118,4,23,1,130,155,46%,,,,,,,,,,
623,Miles Wood,N,LW,192,CBJ,30,$2.5,219.3,3.0,-191.8,-15.3,—,N/A,, ,72,11.5,8,9,17,99,0,0,0,1,27,90,0,38,1,7,16,29%,,,,,,,,,,
624,Liam O'Brien,N,"LW,RW",184,UTA,32,$1.0,226.2,3.3,-191.9,-15.3,—,N/A,, ,68,9.1,3,4,7,60,0,0,0,0,27,184,0,46,1,7,11,38%,,,,,,,,,,
625,Max Shabanov,N,RW,185,MIN,25,$1.6,226.0,3.3,-192.1,-15.4,—,N/A,, ,68,13.1,9,16,25,86,1,4,0,0,26,50,1,14,1,0,3,0%,,,,,,,,,,
626,Maxim Tsyplakov,N,"LW,RW",186,CGY,27,$2.2,225.9,3.0,-192.2,-15.4,—,N/A,, ,76,10.5,6,12,18,78,0,0,0,0,24,124,-7,20,1,13,16,44%,,,,,,,,,,
627,Jesper Boqvist,N,"C,LW",194,N.J,27,$1.5,217.4,2.8,-193.7,-15.5,—,N/A,, ,78,9.6,6,8,14,60,0,0,0,0,28,134,-1,14,1,43,75,37%,,,,,,,,,,
628,Adam Gaudette,N,"C,RW",187,S.J,29,$2.0,223.1,3.1,-195.0,-15.6,—,N/A,, ,73,10.5,13,7,20,87,0,0,0,0,34,71,-2,18,2,0,0,49%,,,,,,,,,,
629,Ozzy Wiesblatt,N,RW,188,NSH,24,$0.8,222.9,3.7,-195.3,-15.6,—,N/A,, ,60,12.2,5,9,13,52,0,0,0,0,32,146,-2,35,1,3,9,26%,,,,,,,,,,
630,Jeff Malott,N,LW,196,ANA,30,$1.9,213.5,3.3,-197.6,-15.8,—,N/A,, ,65,8.8,3,6,9,58,0,0,0,0,30,159,-2,25,0,5,11,32%,,,,,,,,,,
631,Stefan Noesen,N,RW,189,N.J,33,$2.8,220.3,2.9,-197.8,-15.8,—,N/A,, ,76,10.6,8,10,18,86,1,2,0,0,24,92,0,31,1,31,34,47%,,,,,,,,,,
632,Arvid Soderblom,,G,62,CHI,27,$2.8,122.6,4.9,-197.9,-15.8,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,9,12,4,0,673,83,0.891,3.30
633,Andrew Mangiapane,N,"LW,RW",190,CHI,30,$3.6,217.8,2.7,-200.3,-16.0,—,N/A,, ,80,11.5,10,11,21,74,0,0,1,1,34,79,-7,24,1,4,5,43%,,,,,,,,,,
634,Jonathan Drouin,N,"LW,RW",191,STL,31,$0.0,216.7,2.9,-201.4,-16.1,—,N/A,, ,75,13.4,8,20,28,83,1,4,0,0,29,28,-2,15,1,80,85,48%,,,,,,,,,,
635,Alex Turcotte,N,"C,LW",199,L.A,25,$0.8,208.7,2.9,-202.4,-16.2,—,N/A,, ,72,10.8,6,14,20,76,0,0,0,0,36,65,0,21,1,224,229,50%,,,,,,,,,,
636,Declan Chisholm,N,D,195,N.J,26,$1.6,187.6,2.8,-203.4,-16.3,—,N/A,, ,67,15.3,2,11,13,57,0,0,0,0,70,48,0,16,0,0,0,0%,,,,,,,,,,
637,Taylor Raddysh,N,RW,192,NYR,28,$1.5,213.8,2.7,-204.3,-16.3,—,N/A,, ,80,11.4,8,12,20,73,0,1,0,0,38,69,-1,18,1,7,17,28%,,,,,,,,,,
638,Justin Kirkland,N,C,208,MIN,30,$0.9,150.4,2.7,-205.2,-16.4,—,N/A,, ,57,8.7,3,6,9,33,0,0,0,0,27,90,2,13,1,147,167,47%,,,,,,,,,,
639,Oliver Moore,N,"C,RW",193,CHI,21,$0.9,212.3,3.0,-205.8,-16.5,—,N/A,, ,71,12.7,7,18,25,80,1,3,0,0,23,58,-7,25,1,132,147,47%,,,,,,,,,,
640,Corey Perry,N,RW,194,L.A,41,$1.0,211.6,2.7,-206.5,-16.5,—,N/A,, ,79,11.2,12,11,23,91,2,3,0,0,24,46,0,44,2,7,17,29%,,,,,,,,,,
641,Nikolas Matinpalo,N,D,196,OTT,27,$0.9,183.4,2.8,-207.6,-16.6,—,N/A,, ,65,15.7,1,7,8,51,0,0,0,1,74,64,1,26,0,0,0,0%,,,,,,,,,,
642,Daniil But,N,"LW,RW",195,UTA,21,$1.0,210.2,3.4,-207.9,-16.6,—,N/A,, ,62,12.5,8,9,17,85,1,4,0,0,36,62,2,19,1,15,30,33%,,,,,,,,,,
643,Nikita Grebenkin,N,"LW,RW",196,PHI,23,$1.1,208.9,2.9,-209.2,-16.7,—,N/A,, ,73,10.8,6,12,18,49,0,0,0,0,24,111,-1,25,1,5,2,69%,,,,,,,,,,
